"id_draw","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_R","AdNaturalHistoryPropensity_Gaussian_Variance","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_R","IndividuakRiskMultVariance","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_R","alpha_lesion_adenoma","beta_age","hr_SxDetS2S1_D","hr_SxDetS2S1_P","hr_SxDetS2S1_R","hr_SxDetS3S2_D","hr_SxDetS3S2_P","hr_SxDetS3S2_R","hr_SxDetS4S3_D","hr_SxDetS4S3_P","hr_SxDetS4S3_R","pSxDetS1_D","pSxDetS1_P","pSxDetS1_R","lp__","chain"
756,0.0215422588684165,0.0491327257384763,0.0559276164839511,0.08580192416377,0.0142286076921249,0.0392455231860708,0.496465135547406,0.00112811024245002,0.00172954941075743,0.00197091818198863,0.023061026914845,0.0226204715191126,0.0304295688527693,0.758817614179043,0.241525698288393,0.139667984465478,0.161999294049743,0.26636713086004,0.10434218623244,0.17251280168953,0.638389866344955,0.365263824936899,0.730991218217308,-6.19026473807573,0.0346381003926425,6.97547541171388,6.66331286594397,4.94634654072127,6.46249858908787,11.5926796910261,26.5281638529575,1.01556067465721,1.03313097495002,1.01020268458796,0.0204297751803868,0.0089902547139428,0.0136250884677636,-240.297518122148,2
757,0.0214620955750114,0.0477584836560795,0.0579857793890889,0.151195585669609,0.0146281955643443,0.0386750164339267,0.483036122740299,0.00104107273217653,0.00196995949714001,0.00236807769204606,0.0243027840076514,0.0225000579831247,0.0309212582329178,0.755016993288254,0.238911447294105,0.127925029081324,0.157380330235892,0.268554743309049,0.102632384286708,0.176404693793495,0.639765300522858,0.414874792706474,0.694248984534853,-6.27770027937556,0.0352888169693398,6.97264931971284,6.65657917609961,4.98021174907335,6.53950036920988,11.8737651889301,25.7446289067116,1.00989903718356,1.01303660496686,1.00782839797168,0.0207762994035888,0.00871982916116932,0.0135740953889544,-232.550854285871,2
758,0.021770996189503,0.0361203667108438,0.0636793392377054,0.0626905657573275,0.0153486714782433,0.0386179929383443,0.487996001336671,0.0011400281830402,0.00200404633319864,0.00209835180609915,0.0255191010190898,0.0223949429275801,0.0311618258147294,0.7629587348254,0.247030726701733,0.137368646650609,0.171109968976601,0.274053039020677,0.106377880228595,0.131109866300846,0.640248785959082,0.407462107236017,0.546271786612415,-6.13373770232043,0.0326628999800449,6.69000485409772,6.9014837002502,3.62888205734098,6.78501955151672,11.277983243398,25.3417218372798,1.00002745350441,1.07122113279581,1.01896804421162,0.0207821031815833,0.00868454177237423,0.013883610239417,-246.618412204339,2
759,0.0229036733114521,0.034491290506877,0.0558994211947787,0.111548390956899,0.0248383159181353,0.0383895179644715,0.486157861610552,0.00106603532544455,0.00190782687920879,0.0029918387793063,0.0261998292841801,0.0214955956151804,0.0308672145523214,0.776956138898665,0.264019010129755,0.15795675590504,0.155282142253068,0.25203770938,0.0959045961758947,0.175503665549962,0.623869104051558,0.399613550434092,0.726527063072964,-6.40937413235667,0.0358660912432668,6.7565747519432,6.09662411962038,4.89793472999815,6.64144137406466,11.4926804193008,26.5076728317783,1.00021968336545,1.01063481775969,1.04659540148475,0.0199559542784961,0.00869521234812309,0.0133835933518817,-245.520621294846,2
760,0.0209850167557139,0.063443577173,0.0556073905663458,0.105532187796637,0.0169354091346116,0.0394769814849519,0.484119624974817,0.00110619873408067,0.00188492152775935,0.00230128692926921,0.0248925267628281,0.0205231411316849,0.0300542685079376,0.761306590258731,0.222051439930982,0.141993265381064,0.155810500657983,0.256364582353238,0.0880922122548975,0.181267613188127,0.583009199722022,0.366474352625322,0.708748276939104,-6.35857487438354,0.0364550947459473,6.84385723121757,6.11218122133057,4.95829441064683,6.0083387063744,11.6003884857759,25.9379903230358,1.03545977660965,1.03371563649269,1.00486382196623,0.0206076339431698,0.00835643428336064,0.0137100445538185,-243.401354405951,2
761,0.0217050612076511,0.0587196279673843,0.0516423493266046,0.106391602730894,0.0140465556261515,0.0423552362492939,0.488940885786209,0.00106777327325921,0.00155255535379977,0.00220433321662368,0.0240848828946481,0.0252547045944105,0.0318048232938666,0.755511559232923,0.238152464245582,0.142673873310363,0.15851600456729,0.268249431740981,0.106300955360249,0.175213171014895,0.627743368196728,0.425000920858879,0.681905354835866,-6.2005639001614,0.0333198980703132,6.98200012085624,6.9253646360796,4.80949850944039,6.23559929381774,11.4426284009743,25.3532449371036,1.00054197206753,1.00660365964982,1.04783179259747,0.0206276024754748,0.00868830493147736,0.0133184944359981,-240.950514708832,2
762,0.0223327595762683,0.0308617943449943,0.0580295808530783,0.205230358765561,0.0277526472054563,0.0395294700846705,0.470089981800397,0.00102122362642196,0.00212789873079164,0.00367978212681132,0.0276127239948278,0.0217596858925111,0.031171681999553,0.763929304944512,0.252105102535117,0.164043500465063,0.150899884854193,0.273705296160249,0.0966968823023832,0.178965486369747,0.626287944738088,0.407482561839767,0.725104680589798,-6.45753960353531,0.0348196094061798,6.96210477838846,6.54869978593009,4.85782510655567,6.51750880497553,11.8704573980902,26.3290166389666,1.00461578749266,1.01652409832508,1.01278626074134,0.0207051824160743,0.00872230414319668,0.0135164699626033,-240.238518800074,2
763,0.0209005161579695,0.0481335340678802,0.0588059463197622,0.135023338865555,0.0134351762361874,0.0372232736290839,0.446781798380328,0.00100382469644373,0.00201498148608336,0.00253226786592332,0.0264092142961631,0.0244996058589961,0.0315818022772557,0.766090037387562,0.228999040686498,0.133238009092486,0.17178892295195,0.273769675539896,0.103938435226844,0.144920641202801,0.639894019326333,0.405084332024913,0.572672850284146,-6.26426395132961,0.0340889304003854,6.93133581168218,6.8916226536695,3.82892395268817,6.44534306705402,11.1088294358889,26.0280764382655,1.00034784405323,1.01112025196408,1.02936436922127,0.0207750461779449,0.0086356718936931,0.0137673128253479,-246.546752377951,2
764,0.0210138390097451,0.0400268364378799,0.0550874378643333,0.197434693835702,0.0158122438007374,0.0366923575783578,0.465894829094652,0.00102441017892363,0.00241154665666826,0.00325902839483109,0.0256762186151369,0.0215053059468418,0.0304808577811836,0.770520986796463,0.256830502550678,0.122917570220474,0.148712692122227,0.260649853058675,0.110898711051296,0.179906256819185,0.64140539324806,0.453612847733504,0.716204280963243,-6.41311689712738,0.0361147634747789,6.90442431254745,6.77972941387706,4.63664323903895,6.12272567599973,11.9237148006409,26.1507704638026,1.01327404810808,1.0098456712874,1.07284048327687,0.0208581441207834,0.00894024347092873,0.0139947068149914,-247.508509221088,2
765,0.0225706470302744,0.0334187840876402,0.0579389658460317,0.0851751599405273,0.0262734999566431,0.0373646067305463,0.489807728086643,0.00104585603456014,0.00142940714835854,0.00246869153792264,0.0244444504877866,0.0233271514483549,0.030174587873105,0.785891458684539,0.238907817138006,0.161716872068246,0.159918016525745,0.25163369683369,0.100034432249279,0.193358153735085,0.635132325702708,0.406130266909261,0.756063865073714,-6.15920467620908,0.0322176504627091,6.67161544749137,6.29924795096503,4.95906800961772,6.9116783099365,11.7368620748517,26.9698755325508,1.03182440072481,1.00086495517887,1.02041421608183,0.0208106821198119,0.00884151535111004,0.0136385879310586,-248.0767426289,2
766,0.0209156648121858,0.0581007207341307,0.0529107065852043,0.122467774339689,0.0162385248309367,0.0387134836805196,0.472905618984412,0.00123627217081691,0.00207326917718781,0.0024392747544567,0.0237007982611067,0.0207200708252519,0.0308478151353316,0.756687441798622,0.245453712382415,0.120486700752515,0.159677635009526,0.259713996390032,0.101489206730748,0.173733416877942,0.616496653035348,0.384813780553647,0.715557329992398,-6.41729996359871,0.0374112505100001,6.99788345664611,6.54833469553699,4.7541707034648,6.32524493542084,11.8258103634249,26.156083212217,1.03625451740341,1.00090989536427,1.04438855190517,0.0203755773226841,0.00803082288759033,0.0139498621383817,-242.616954875634,2
767,0.022606415978628,0.0508909796081934,0.0530277545786458,0.0771139691680499,0.0167875832662608,0.0403534334154432,0.465895643499653,0.00105645573900552,0.00158618310159659,0.00204881767421948,0.0263534868199193,0.0243485135847294,0.0340592741238407,0.78216641283068,0.215899721208964,0.139734237188605,0.180591588604723,0.282565577403435,0.0982096736049751,0.157140243860232,0.623466090557769,0.420748765679935,0.684362556065147,-6.1953022322294,0.0327017966136819,6.91791116416173,6.37541501891077,4.30687362504334,6.34817232707638,11.8749153535764,26.5476541252477,1.00277983205353,1.03861861273205,1.0451603609826,0.0209151214158416,0.00888112521279421,0.0135723208331925,-242.018582439741,2
768,0.0212223291063887,0.057638211956493,0.0598114940098942,0.0751489269852269,0.0136775961721128,0.0400706651069297,0.493813729177191,0.00115087278536299,0.00168218902102839,0.00181152978114637,0.0232600590970364,0.0225349373946092,0.0317172900810923,0.762632009757096,0.218854011823561,0.136887823232175,0.155649555588542,0.262511858934509,0.107041121158293,0.151500568291275,0.609842291843369,0.389431160025726,0.593778442619696,-6.16873339790804,0.0338825968559469,6.91232834182707,6.67456618380348,4.27336661262866,6.12513417578668,11.4975040736838,25.0011477577852,1.01694941414434,1.02472021281308,1.05437808327464,0.0209134896236408,0.00898177260281107,0.0135898961384588,-234.383071277769,2
769,0.0212401716150573,0.0321165794765583,0.0821103045265709,0.0948483903166458,0.017028816013634,0.0407041038263824,0.483984808009495,0.00103433708116259,0.00200080972422669,0.00162236694485882,0.0264055178262249,0.0229547844661437,0.0342943714041479,0.772002010169222,0.256124208123976,0.139647876916751,0.161930852247661,0.223712644500941,0.099021658589703,0.132692413146699,0.592045166946163,0.358292523895245,0.519335359227861,-6.15199017154008,0.0323608793793027,6.40019891444436,6.64157937118372,3.50516333532129,6.67304256232451,11.3477485031099,26.9255008251095,1.00187159618194,1.07471549660636,1.01524341773239,0.0206830805474689,0.00878449918284482,0.0139003438020707,-246.028357225876,2
770,0.0217414470741451,0.0322862594804804,0.0789742736439173,0.177437237969664,0.0251106334691143,0.0378877012769769,0.439551041606032,0.00141768450826343,0.00216064161409196,0.00339878670782559,0.025051787952403,0.0226314515998317,0.030709286935698,0.762711427409225,0.265104413771774,0.183759596228172,0.168380494284822,0.256180497486641,0.104449200483472,0.18235161394493,0.641857792195796,0.377824920740748,0.782744864336559,-6.5515916246739,0.0365180404639889,6.86739961185678,6.33379923177899,4.74844006529127,6.84916709656941,11.2087204985994,26.9397667708829,1.0025315919527,1.0067801601615,1.00145044409041,0.0200648112755033,0.00877773243211924,0.0139907475355719,-249.871344836858,2
771,0.0228664488169445,0.0322917616505289,0.104885856445715,0.0629472090099698,0.0240875573649293,0.0367114456550397,0.493353332534426,0.00142546616720329,0.00200762597676237,0.00227122967059187,0.0231799529269743,0.0197500174784017,0.0305987262715378,0.754741198783998,0.243306249898621,0.161296072950828,0.15292559291507,0.244690220037042,0.0921047853877962,0.141363294822407,0.551798448476546,0.36623256867795,0.549998452300963,-6.29139586594988,0.0347430576686213,6.61518036333734,6.01335374635878,3.80058723946563,6.59019529581324,11.0154303916642,26.7448859802498,1.02673060612429,1.07265218023335,1.04099588818751,0.0199502709674644,0.00869536790718444,0.0135972091045057,-241.668523558284,2
772,0.0209036610009964,0.0520707881728878,0.0572957942252265,0.0765730155245097,0.0163740346949006,0.0400758429200412,0.488471277359663,0.00101488325842868,0.00135686355425628,0.00167428174312857,0.0252063114092626,0.0250443957577915,0.0338119380992746,0.771193014019537,0.22079681568227,0.17298507740722,0.150598485556516,0.24594258779395,0.0998375702084477,0.160820019910789,0.573926611797395,0.387110463199847,0.645556926801593,-6.15281197297331,0.0328545523583419,6.93236962031258,6.1988795673072,4.66456266762945,6.07049802989961,11.0403509139547,25.6045782097118,1.00839297223026,1.00362535247942,1.05418195435229,0.0203125104256318,0.00893166001957798,0.0134257667442393,-246.618512665665,2
773,0.0227724163177491,0.0290951441113143,0.0624252523477652,0.0988283685818392,0.0270390750416761,0.041729151666711,0.459609705893746,0.00130458655433643,0.00233175677257039,0.00351693129427141,0.0266464155894214,0.0219822892367437,0.0302335699409992,0.754119501467411,0.254980750690362,0.162717923190235,0.155398262810976,0.250319523583566,0.0899732386806343,0.173615610780268,0.609311605582008,0.393348214611395,0.690455509542086,-6.48523975654044,0.0354069764323292,6.3086839060545,6.01022294779919,4.20350490802489,6.94842091680437,11.8178137635969,26.8863517861703,1.0180045154546,1.00874880943416,1.06874924185762,0.0209869192429229,0.00869763846655237,0.0138120551621916,-245.691189459594,2
774,0.0219691823384114,0.0428918181751834,0.0560171558104194,0.075230216020908,0.0148192735436129,0.0375941033524655,0.490243749368981,0.00115525272036604,0.00170645413391523,0.00176368853701255,0.0239808273585457,0.0241923581840113,0.034598218157804,0.76735987089012,0.214583918897595,0.153822511878354,0.172344298439556,0.267120410613623,0.105600192405202,0.160156010066806,0.627527740414922,0.399628706718451,0.606855749843092,-6.17823752881344,0.0333576670313916,6.80627791024822,6.65157792782926,4.27272546530828,6.41969591858377,11.1753161565319,25.2789309455574,1.00165283561632,1.04425014130644,1.00340785275265,0.0208750955123108,0.00875724129330158,0.0138283492985492,-234.134754377114,2
775,0.0210389196214311,0.0343637682009255,0.0965375258993153,0.0988826549147238,0.0248554717396827,0.0398686806352724,0.464056265776745,0.0010558185329237,0.00141890922355588,0.00189924863290733,0.024972662283254,0.0235250259573711,0.0303730874569401,0.776247489465629,0.250657719650214,0.168679225882442,0.151465145205179,0.256623478726178,0.102191310665728,0.171066183449194,0.63075803310769,0.372196518345266,0.714027349866222,-6.14436802500457,0.0323843002950589,6.54815685854419,6.12245415444905,4.6343470140747,6.81447017510042,11.2614401022899,26.5121365073406,1.01702079963509,1.08367381745886,1.01002537869772,0.0207197854908975,0.00890796325716112,0.0137430691898543,-236.463681637178,2
776,0.0211748534236957,0.055349017155193,0.0541231152554612,0.150553531234777,0.0134369700870964,0.048304114375135,0.483290765316639,0.00107948339480337,0.00234582656227604,0.00234827912701822,0.0246363804565483,0.0210375501577317,0.0307460515600776,0.7595519963769,0.240934898754774,0.128842832384011,0.163347357247519,0.265710151493615,0.10231178655378,0.170644160288406,0.620031138259094,0.412482300229194,0.72387278784833,-6.39743367445569,0.0366250350117105,6.80150148827443,6.52746539335223,4.93988480584297,6.71688763758408,11.8423166015021,25.8198457280545,1.02201914710101,1.03003115199381,1.06341021077912,0.0202660343588423,0.00892359719114092,0.0137051762269013,-236.24084350729,2
777,0.0235316366642155,0.0328683733487911,0.0814900165515381,0.0948487592419237,0.0277130410873449,0.0384399040716541,0.490786114859758,0.00137579611208252,0.00205474672846439,0.00250081731989346,0.023535536322749,0.0204780376091965,0.0317311978493458,0.760275830749794,0.252730750325028,0.144170615381004,0.156731588726063,0.259169374264738,0.100838133678009,0.163638366378969,0.621348360817353,0.357414204893567,0.709939529544306,-6.43732145813615,0.0360468719386372,6.74641726024373,6.36198397146046,4.4218369494678,6.99731788310842,11.1444305491643,26.9536165034682,1.02954857131561,1.03111330633983,1.0042163210371,0.0195994494730206,0.00878723566977519,0.013883214326113,-241.373579705476,2
778,0.0226198084571103,0.0494969499436429,0.06804098254554,0.192500982445347,0.0177686675241152,0.040078874977711,0.473486112212497,0.00118740675060226,0.00215079023855308,0.0026988850549313,0.0254097674555026,0.0223758751817204,0.0320160601477389,0.762038261623635,0.21014173001769,0.130763655394427,0.174016963763986,0.257709156301248,0.106955215346959,0.164478190879007,0.640466048262579,0.422065444104287,0.624500650141381,-6.56306188465819,0.037677251576441,6.98614000756924,6.49666212070406,4.6475590615591,6.41371457234729,11.7290226001074,25.2469214387038,1.00103088694702,1.01475925396167,1.01242268068885,0.0205400299769007,0.00890812493439114,0.0136573015028591,-244.798718202054,2
779,0.0231854570858236,0.0515752518470996,0.0547200510434935,0.134376431803807,0.0144207151788156,0.0379056305007943,0.489889537628616,0.00100213292043954,0.00183895500669975,0.00242244504449554,0.0239094126350048,0.0225026574195168,0.0300745418648436,0.752958439018145,0.264035782302803,0.13907194030327,0.165916486146556,0.271297323768064,0.0997683713097431,0.168036550713562,0.644568080853456,0.43272088370179,0.703728752256971,-6.28690151603472,0.0354347606701122,6.73910739720722,6.58461613116372,4.82451166945447,6.90834140827327,11.9482262796475,26.1919040220149,1.00922405288298,1.00786691959089,1.00925884114425,0.0206652335790054,0.00886365299282919,0.013612779448594,-249.147154741482,2
780,0.0214437202999426,0.0458060952938686,0.0567489273647347,0.136783844722616,0.0135166522827708,0.038082819668064,0.428789363174179,0.00100269283310488,0.00216655238665016,0.00205712136307255,0.0263223745848135,0.0235530754983703,0.0335654428216349,0.782220366034892,0.223780417529764,0.148054101988579,0.156553457286697,0.268083114717736,0.1062639009763,0.187173774255862,0.638968535017529,0.424118127529005,0.711835066724982,-6.23122937214823,0.0329361902701887,6.90739556368302,6.70968864648948,4.7242552828137,6.09210485737824,11.8580576019311,25.2405391216927,1.00763771955482,1.00801064163644,1.06430048974957,0.0209343980148213,0.00864168585455672,0.0139915245624535,-241.470080441628,2
781,0.0239071595964286,0.031845432559593,0.0628274481844535,0.0478946895942456,0.0270448167763636,0.0417723792855997,0.473342655343482,0.00135390851312811,0.00145723565837641,0.00231394146038508,0.0250421992832875,0.0238688982659937,0.0310737509504537,0.781360611453689,0.227567448393383,0.151355600902539,0.161615705481112,0.266173954287781,0.106285334910776,0.14354808176747,0.61832573503866,0.364175942221135,0.566235189528363,-6.16300738365092,0.0319560633227217,6.76629637466966,6.58502256221808,3.61035251000421,6.89901670209669,11.1820437433125,26.4791034959245,1.01738222468518,1.07969926447718,1.00665237447023,0.0202696347546879,0.00895510239871261,0.0139708068739009,-241.782966696982,2
782,0.0228850858812955,0.0300506430783155,0.0932238703756916,0.0659584076843944,0.0275583469931224,0.0367434688717161,0.484687073770516,0.0013019886116382,0.00166343391112456,0.00191132447035995,0.0254883895789726,0.0237153160036182,0.0341712477886461,0.786714655229696,0.227688395149585,0.158164888127526,0.160714335257746,0.269200238701835,0.10496222333112,0.159826666423194,0.621887251185651,0.366343594176783,0.658873738874982,-6.23999523390052,0.0321917009892875,6.93495315664968,6.45492504387343,4.15928835226069,6.79792198211648,11.004970703531,26.4425391417235,1.02663396051939,1.02821000813907,1.00841354690276,0.0205487053002805,0.00860950246623386,0.0139857970433334,-245.694330254438,2
783,0.0211634285757926,0.0577236702123397,0.0547730109981385,0.0621555174040527,0.0146352211040395,0.0368772985889795,0.489711189583623,0.00115012752723479,0.00135873370592105,0.00234935944499396,0.0245651597389313,0.0255746477514383,0.0305832761486628,0.791994560742691,0.225408104473039,0.143025428019333,0.167062789505372,0.273345987020255,0.10793683268138,0.142482457483162,0.633717083148754,0.420001955992961,0.583838109919959,-6.13661127269773,0.0326008692966285,6.94723969494528,6.98212442677282,4.14228507600201,6.08253824033478,11.3218058350736,25.5798997592909,1.00503278033221,1.09062565095405,1.03986445763831,0.0206594185093756,0.00868197370512351,0.0139740884338304,-242.141914928707,2
784,0.022013314722673,0.0576239401234928,0.0588010341991929,0.129164326536953,0.0143558489994477,0.0389000943065088,0.470349793662187,0.00118683240038736,0.0021908016081687,0.0023031659420039,0.022319731867085,0.0202199374479186,0.031126451842741,0.764026721927942,0.215765260460645,0.122035754088751,0.161646271775963,0.267292389031039,0.0930568184336248,0.156704331695347,0.597741859907466,0.377151019031054,0.612877511942946,-6.35938054663181,0.0370123590613375,6.91567538869494,6.2740659797123,4.09436234280116,6.31189350408818,11.8475857721129,25.1706106565702,1.0003110520825,1.00924681060614,1.03643856306793,0.020830408539388,0.00845068925956038,0.01395973184898,-236.577179875178,2
785,0.0246474477055009,0.0460079802599565,0.0805171029099251,0.201606277131618,0.0243365602155424,0.0391186012138339,0.460840887977757,0.00103066159397998,0.0015556205179871,0.00256053191451673,0.025778396088339,0.0235903958581462,0.0312180121780444,0.759512297745951,0.24754537413213,0.138746514966865,0.15800512008773,0.291338617707898,0.109125961694043,0.173880159987628,0.61531370549515,0.433680065172782,0.709202930894702,-6.45151545436349,0.0361355227531679,6.83745418348152,6.70235226493407,4.32157833682068,6.53533929708895,11.9854877229596,26.502125248473,1.01121815943357,1.00567386232666,1.09300530643997,0.0206387986310899,0.00884201363568361,0.0138504134387343,-243.872693289682,2
786,0.0236980953393564,0.0303895791387177,0.113517706070289,0.0738754457522214,0.0271535263925146,0.0368502627164752,0.491754270691278,0.00132376243666915,0.00152687878493785,0.00245620681879683,0.0242315700180819,0.0237104442815126,0.0305719162000374,0.767863057406116,0.247424973376305,0.182822325107694,0.182158253305647,0.248104479412168,0.109271038468021,0.139884199721458,0.587625472726191,0.382023425187828,0.590799638162673,-6.27966310473811,0.033445061932546,6.40357264539367,6.21652617320666,3.71282145909065,6.8013311285641,11.2386149830166,26.8572276502736,1.04914993395889,1.04339106061943,1.0090903476735,0.0204381465325379,0.00881731485414142,0.0139499129452885,-236.612252431711,2
787,0.0262085020218415,0.0542585268989834,0.0577948255479275,0.0570478439466034,0.0149537807111083,0.0383310594164245,0.488201056480364,0.00126396663411462,0.00141166082529257,0.00231047200474766,0.0225811808498545,0.0248564775244675,0.030474714810283,0.762761452413083,0.198404962561096,0.15719854926089,0.165837392008299,0.25735306533023,0.108476987224779,0.155321232430324,0.646257964943202,0.434076430508637,0.648853055204841,-6.13363779043708,0.032590546967794,6.98320566182469,6.86431828179355,4.6230910754153,6.90895580766383,11.6803314575963,25.3059909636525,1.00463689052425,1.04244818943341,1.02742054858798,0.0209093046872508,0.00899230445631014,0.0134590869934555,-244.28548766573,2
788,0.0226687180684104,0.0577331863897279,0.0520149583237903,0.150247633897272,0.0137317236002515,0.0414520090350381,0.485568031321572,0.00104268655491074,0.00200873394420864,0.00222601309825122,0.0244546919575704,0.0218025963341113,0.0319359632063799,0.752749445207529,0.21038482057858,0.126987625419382,0.151676176587726,0.24047056400833,0.111429110163437,0.173218072484864,0.597182585889628,0.418637804732211,0.692794700882609,-6.25895779439726,0.0344405796828065,6.87797106259657,6.65124305449545,4.97494892138847,6.13170330898365,11.4292446764179,26.3999957515333,1.00230934801198,1.02839674822688,1.05704536214372,0.0200175942155327,0.00892151516868745,0.0133287616234235,-245.538301778479,2
789,0.0285809394202573,0.0637276520727817,0.0609070941284243,0.0506754611925495,0.0134916720619119,0.0386489653057192,0.47077686572891,0.00110455538794554,0.00140022311662596,0.00198611867114864,0.0218554003266533,0.0241211227853598,0.0302096479906328,0.779686109585626,0.20935333308938,0.169379124052218,0.149677354531512,0.269671361487982,0.114498127021159,0.144979576936941,0.62751535741649,0.423585632743644,0.624416885339176,-6.13359318750794,0.0334407884030599,6.89213049360312,6.9984838885701,4.11552926669595,6.02031363894462,11.3840527370296,26.6078826995771,1.00162928202007,1.0412008195733,1.05592840388253,0.0208995767871877,0.00891516449723044,0.0134904273533949,-246.124927630375,2
790,0.0219226141360092,0.0315747592377896,0.0568628741468241,0.170119955762898,0.0260000870654711,0.0372292932609888,0.497301692088048,0.00105085649061736,0.00247569547645933,0.00405532014871974,0.0276955414777345,0.0190598328265838,0.0306837769358822,0.787307167096933,0.239668647160358,0.140793949146869,0.175020436306245,0.248706293734921,0.106488586569247,0.139923144596939,0.606561185670556,0.401124140867376,0.518797217026357,-6.49918600010295,0.0358992794180913,6.24543403796704,6.5176726804079,3.58609194743469,6.97403669867211,11.0336603630322,26.9977205945825,1.07372211221383,1.00596648745993,1.00334476122135,0.0203863915520803,0.00892714076980509,0.0139602395555259,-254.875710493251,2
791,0.026360513381558,0.0614972054746642,0.0692551028812675,0.0668463668290669,0.0141596687142033,0.040222650632034,0.487211017334813,0.00106880541259546,0.00139791291901656,0.00192740062080899,0.0228670550835916,0.0243662822953404,0.0313759196085463,0.753658623082898,0.205261003854707,0.157846866830652,0.149606896184824,0.25873221569399,0.112389289514258,0.138862236224696,0.616689898251737,0.4472482527206,0.597141748998243,-6.14174243468061,0.0332262097471327,6.87552335899349,6.85950428287437,3.99738001055787,6.48609883652755,11.6404561359665,25.2134360636861,1.01744645603152,1.03686954121648,1.01767019871109,0.020495444715131,0.00895147876485452,0.0139802768248444,-235.488410783339,2
792,0.0216495520957978,0.0601347444090537,0.0607499650134635,0.166858731674621,0.0139453266330086,0.0385966329677898,0.486620763089679,0.00109281302880311,0.00237710994201301,0.00238699403278309,0.0233078384746649,0.0205831862759689,0.0302574026724282,0.774574562885913,0.24321170308545,0.126497883751864,0.164378578155257,0.268987650133246,0.0939580544364755,0.178056239236804,0.633947018636412,0.366692144283382,0.746131644109026,-6.42322991422129,0.037384506916833,6.50932303825367,6.28563661142291,4.93527422370873,6.40807563875705,11.4617915115418,25.1797285456404,1.03091602849816,1.01288924662662,1.01283668582362,0.02078448035282,0.00827197898987944,0.0139806533462614,-237.932755546913,2
793,0.0247714316848755,0.0622404804816002,0.0603184445291598,0.0608198050580487,0.0152527363843565,0.0404003540125417,0.44574223237994,0.00104052252971728,0.00137359027979197,0.00194050102620418,0.0241682467253816,0.0253665890421692,0.0319435009220159,0.78820328391074,0.203490927687989,0.136816734378833,0.157011165159298,0.267867230148219,0.11286025481008,0.137991781081422,0.640335752636223,0.443500161612103,0.556266994871482,-6.14359756613055,0.0328477198903924,6.96676023568717,6.98581543806832,3.63425773690406,6.17948099029398,11.2348079884834,25.1905764128901,1.01091224905859,1.01986638205677,1.05323889580367,0.0209964820605588,0.00887095723427093,0.0139627487945912,-241.155731073808,2
794,0.0230978998679378,0.0577862591930035,0.0832538720637004,0.0529695143731209,0.023991493321504,0.0418589776421189,0.483050247505146,0.00319266421174478,0.00167477489087223,0.00252558505633755,0.0160629129366961,0.022892466241943,0.0306776371645572,0.75517939559704,0.221082629629969,0.132531341879572,0.175089318149303,0.230185468124414,0.0923992455457281,0.175858756797217,0.616307577965306,0.34687167116895,0.777940852848572,-6.62493854222214,0.0388333567546714,6.69984801520344,6.03258808676096,4.85034909922075,6.71684102800578,11.2489115908503,26.9520659574015,1.00319028174299,1.00507743621303,1.04737363429931,0.0199642733247399,0.00800289712205733,0.0136536456296679,-242.761878842172,2
795,0.0212117202714659,0.0316076912617238,0.0541950480688059,0.094358764881485,0.0232413959650115,0.040309191135031,0.468334594575996,0.00105786407342405,0.00210389646663239,0.00230589999066875,0.0257817007245422,0.0204864202303813,0.0309040643883876,0.778927994010016,0.238522044025301,0.13438485841226,0.152118298907572,0.272167730986465,0.0923776989412539,0.172430382241965,0.645907457558943,0.33873700841845,0.740266214152924,-6.28651459804904,0.0346356416747973,6.77773746869871,6.0647324982184,4.62444706570952,6.27898102969348,11.0427535640209,26.7629345155217,1.04229217891512,1.07613668901815,1.03340256488578,0.0209975829632059,0.00823944052902233,0.0139978849584567,-249.722808837209,2
796,0.0226922907228425,0.0338663169215649,0.0534117590070412,0.14028240530117,0.026198058052577,0.0375699281853692,0.496549213201716,0.00133491846692958,0.00285159181316869,0.00378000838034211,0.0240784257913757,0.0179434456125043,0.0300062047360968,0.768635817317016,0.244459268440399,0.144791948738165,0.151572858999888,0.27303515175521,0.0806886792501697,0.170595751738471,0.643121483747003,0.337347805900822,0.63708805795059,-6.60678980755001,0.0384530469093896,6.76064276102785,6.29831136269304,4.81953423240918,6.72312929708198,11.7271879019753,25.6446177125983,1.00826037209547,1.00479798045415,1.00284987691542,0.0208265150073889,0.00735441050042281,0.0133357788892567,-251.219928092296,2
