date,2026-08-26_06:43
model,SimCRC v0.14.0.2
risk_scenario,Base
population,TOTAL
adherence_fucol,1
screening_startage,50
screening_stopage,75
stoolorbloodtest_type,FIT
stoolorbloodtest_interval,3
structuralexam_type,NA
structuralexam_interval,NA

age,n_alive,n_alive_nocrc,n_pos_fit,n_pos_sdna,n_pos_srna,n_pos_blood,n_pos_sig,n_pos_ctc,n_pos_scrcol,n_neg_fit,n_neg_sdna,n_neg_srna,n_neg_blood,n_neg_sig,n_neg_ctc,n_neg_scrcol,n_pos_fucol,n_neg_fucol,n_pos_survcol,n_neg_survcol,n_adn1to5_scr,n_adn6to9_scr,n_adn10plus_scr,n_ssp1to5_scr,n_ssp6to9_scr,n_ssp10plus_scr,n_lesion1to5_scr,n_lesion6to9_scr,n_lesion10plus_scr,n_CRCstageI_scr,n_CRCstageII_scr,n_CRCstageIII_scr,n_CRCstageIV_scr,n_adn1to5_surv,n_adn6to9_surv,n_adn10plus_surv,n_ssp1to5_surv,n_ssp6to9_surv,n_ssp10plus_surv,n_lesion1to5_surv,n_lesion6to9_surv,n_lesion10plus_surv,n_CRCstageI_surv,n_CRCstageII_surv,n_CRCstageIII_surv,n_CRCstageIV_surv,n_CRCstageI_sym,n_CRCstageII_sym,n_CRCstageIII_sym,n_CRCstageIV_sym,n_CRC_dth,n_compl_dth,n_oc_dth,ly,ly_nocrc,ly_crcI_initial,ly_crcII_initial,ly_crcIII_initial,ly_crcIV_initial,ly_crcI_contin,ly_crcII_contin,ly_crcIII_contin,ly_crcIV_contin,ly_crcI_termcrc,ly_crcII_termcrc,ly_crcIII_termcrc,ly_crcIV_termcrc,ly_crcI_termoc,ly_crcII_termoc,ly_crcIII_termoc,ly_crcIV_termoc,n_3ormorenonlargeadn_scr,n_3ormorenonlargeadn_surv
88,341643,337039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,370,107,24,0,0,0,370,107,24,0,0,0,0,20,79,107,98,200,0,35291,323950.188233124,319516.324990577,18.1805211754331,59.1994809901864,83.8880668993025,18.5071909493923,1755.14049549849,1175.10767599991,670.941043487524,68.7430311532811,38.1203767729803,23.5720044246969,33.817769351043,52.4659933936638,200.74601728987,143.011502968901,75.6580478475207,11.92915195695,0,0
89,306152,301902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,291,78,16,0,0,0,291,78,16,1,0,0,0,25,93,107,120,210,0,33982,289065.023436936,284953.376330614,19.644751688053,60.9437590115004,74.6057848279181,19.713805800611,1552.90623954558,1075.31980847296,652.80125703376,62.7324572041302,36.6082979159,27.2599514103267,39.3973711714515,63.2150948853549,187.523636062862,148.857367686378,81.2418545314343,15.6928196979013,0,0
90,271960,268024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,246,65,13,0,0,0,246,65,13,2,0,0,0,22,79,108,80,189,0,33072,255344.844748255,251584.752450198,19.041533215494,67.5467378588276,73.9484984838168,16.8911590442619,1362.57204766707,982.461709033143,623.524184268991,55.3738673157207,34.1356741919625,17.7017886656017,34.107213393255,49.8966467928041,178.148764785845,144.203455426758,85.1916096738464,15.2526510949805,0,0
91,238699,235110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,17,0,0,0,201,50,17,0,0,0,0,12,78,120,85,167,0,31299,223045.919001956,219604.767954265,13.2922332053585,66.6262249814883,77.8816458543379,12.9163857597675,1183.52510906531,875.347622013951,594.882472357427,55.2570121048866,30.9003019680473,22.2270052993779,31.0435337990146,40.3229298686878,172.09438053266,160.220558553471,91.6772083441198,10.8132745925974,0,0
92,207233,203960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,298,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,5,0,0,0,53,8,5,0,0,0,0,12,77,102,84,159,0,29518,192464.76937042,189357.44685006,10.9010625799266,54.1431610001647,80.1205585049382,16.6823229606761,1017.16492585179,803.88654394658,557.542972347728,47.4756782571352,18.8292536816806,18.812858816629,29.6846123285242,47.4761431385497,161.729194145883,127.429647448342,107.351036503321,10.1697444426603,0,0
93,177556,174613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,216,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,3,0,0,0,34,7,3,1,1,0,0,13,63,92,79,144,0,27366,163799.005395513,161013.654141062,10.3404680912717,48.2694550191394,56.1907191964396,13.0214834078528,872.538750879618,705.850776891617,518.870874904937,44.501012745907,19.4603254185326,17.2131340372598,27.2012796459621,40.7931590539497,139.891253944119,148.485180212067,108.595044816641,14.7223997880302,0,0
94,150046,147423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,201,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,2,0,0,0,28,9,2,0,0,0,0,17,60,97,67,135,0,24926,137545.379047568,135082.586183859,7.73433466931989,48.4139042511746,59.9665906905517,15.8684819491353,741.639395742621,613.789970061378,468.513361554574,41.5635705491768,16.2966380442291,13.2730534588883,32.061526202165,29.5539242460834,126.43717588897,133.492460785759,103.749576960735,11.4747539050309,0,0
95,124985,122693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,409,253,102,0,0,0,409,253,102,5,3,0,0,15,50,64,81,118,0,22424,113650.330334659,111480.21958658,16.4662288233774,39.863960375843,40.3415258653143,13.4792164641048,625.924040477991,531.491612010217,419.433532867012,39.7920321718267,9.5309956107731,8.00420456484702,27.1852007776867,35.8571904376493,117.394154173045,133.983000686609,102.3226086235,12.7728645050801,0,0
96,102443,100417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,476,251,125,0,0,0,476,251,125,8,5,1,0,8,44,38,65,99,0,19761,92515.4102982092,90639.8511546497,16.0269258247949,34.9632133279278,34.0594601067776,8.98509693809908,520.751502678745,447.747627187668,358.930604011469,34.0971092845001,12.4834348062867,9.69670300761946,17.0795993306138,34.8854198040669,113.266487963634,126.671666254724,95.744704754875,16.720045884552,0,0
97,82583,80877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,355,202,106,0,0,0,355,202,106,8,6,0,0,11,22,48,48,84,0,16919,74079.5106658208,72512.362980004,12.7820592545456,25.5026328475449,24.929877619054,8.67780200990839,432.075550327774,379.678446395556,303.679361108099,30.2883063423297,5.10988328046972,11.4481109494858,14.9693989240615,29.43654844961,100.216521219026,95.4520753076524,84.6689786250468,7.82243487166727,0,0
98,65580,64138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,886,0,0,0,0,0,0,0,0,0,0,0,0,0,266,175,71,0,0,0,266,175,71,12,5,1,1,4,36,37,38,79,0,14769,58171.6250618406,56842.1235349144,2.79909281607542,7.76949654506187,17.2065206674607,5.53062597758208,329.800027382034,303.50869314967,243.43421772068,26.7359999225251,5.96492768214893,7.26347652073726,13.4886919098641,27.9921457027305,115.227336971091,100.728526246099,80.5054603217428,9.34397630322142,0,0
99,50732,49556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,722,0,0,0,0,0,0,0,0,0,0,0,0,0,234,125,55,0,0,0,234,125,55,5,0,0,1,2,27,40,31,61,0,12145,44616.4025979132,43558.8661580843,6.76012375352072,12.6570586850616,13.1281110223481,3.73028080101673,0,0,0,0,5.72753966606773,5.99493489020053,8.67012790399015,14.3806298146921,336.641557544935,335.122847990719,282.430739519948,36.397300335444,0,0
100,38526,37607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14218966357934,11.8437947275062,17.4823561102793,6.48520362994671,0,0
