date,2026-08-26_05:52
model,SimCRC v0.14.0.2
risk_scenario,Base
population,TOTAL
adherence_fucol,0
screening_startage,50
screening_stopage,70
stoolorbloodtest_type,NA
stoolorbloodtest_interval,NA
structuralexam_type,COL
structuralexam_interval,10

age,n_alive,n_alive_nocrc,n_pos_fit,n_pos_sdna,n_pos_srna,n_pos_blood,n_pos_sig,n_pos_ctc,n_pos_scrcol,n_neg_fit,n_neg_sdna,n_neg_srna,n_neg_blood,n_neg_sig,n_neg_ctc,n_neg_scrcol,n_pos_fucol,n_neg_fucol,n_pos_survcol,n_neg_survcol,n_adn1to5_scr,n_adn6to9_scr,n_adn10plus_scr,n_ssp1to5_scr,n_ssp6to9_scr,n_ssp10plus_scr,n_lesion1to5_scr,n_lesion6to9_scr,n_lesion10plus_scr,n_CRCstageI_scr,n_CRCstageII_scr,n_CRCstageIII_scr,n_CRCstageIV_scr,n_adn1to5_surv,n_adn6to9_surv,n_adn10plus_surv,n_ssp1to5_surv,n_ssp6to9_surv,n_ssp10plus_surv,n_lesion1to5_surv,n_lesion6to9_surv,n_lesion10plus_surv,n_CRCstageI_surv,n_CRCstageII_surv,n_CRCstageIII_surv,n_CRCstageIV_surv,n_CRCstageI_sym,n_CRCstageII_sym,n_CRCstageIII_sym,n_CRCstageIV_sym,n_CRC_dth,n_compl_dth,n_oc_dth,ly,ly_nocrc,ly_crcI_initial,ly_crcII_initial,ly_crcIII_initial,ly_crcIV_initial,ly_crcI_contin,ly_crcII_contin,ly_crcIII_contin,ly_crcIV_contin,ly_crcI_termcrc,ly_crcII_termcrc,ly_crcIII_termcrc,ly_crcIV_termcrc,ly_crcI_termoc,ly_crcII_termoc,ly_crcIII_termoc,ly_crcIV_termoc,n_3ormorenonlargeadn_scr,n_3ormorenonlargeadn_surv
81,580023,578155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,11582,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,839,187,0,0,0,2834,839,187,3,2,0,0,0,4,6,3,25,0,30002,565084.228378062,563245.401182134,4.6723285915229,7.48435536654624,6.59130989077761,0.68510273752905,784.294405117622,586.183060502781,311.171288594928,37.6534819325293,15.1725989664507,3.65829278310115,0.826613386312687,6.16686382995488,32.187078329036,25.6583554714452,14.7402075345162,1.30392182385549,0,0
82,549996,548199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,808,232,52,0,0,0,808,232,52,2,0,0,0,2,11,11,7,22,0,31542,534243.410159194,532484.718134822,3.08441564172271,6.57721316993674,5.70038909039695,0.947205081820471,742.548211649917,550.064937783992,303.462884133781,34.5045880557539,13.0613416673234,5.4483046436436,2.75448877182906,3.28700438213086,33.357180391904,39.5090805305952,11.853496419033,2.53960705842319,0,0
83,518432,516712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,535,174,60,0,0,0,535,174,60,2,1,0,0,5,6,14,8,32,0,32989,501930.629573119,500252.260001434,6.35638058851498,6.52928982644485,11.265092927881,2.51365275239154,701.079604577697,523.740947953055,292.294384422902,32.9686587059664,14.6164719658738,8.3674133788686,0.639322436805728,3.8464456084825,30.3740597052898,25.0929323036689,16.0357756641799,1.14120045048185,0,0
84,485411,483766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14201,44288,0,0,0,0,0,0,0,0,0,0,0,0,0,10412,3044,710,0,0,0,10412,3044,710,19,11,3,2,0,13,16,11,35,1,34817,467923.752136187,466279.61140888,17.9837501728742,17.5868356294067,16.5692415038351,3.90832159115129,651.565190177515,499.18033854597,287.033107097013,31.7082779000099,11.2954886876918,6.38750736045206,2.63686122370183,4.14239407123142,46.1507598978933,26.670928742925,16.5006508673541,3.84717130777426,0,0
85,450558,448951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,811,195,56,0,0,0,811,195,56,2,1,0,0,3,9,13,6,24,0,35020,433067.357054535,431507.925062471,3.81995102826065,11.1018137886977,9.33876735754971,3.12410731767798,612.649117770593,480.498310028136,278.812535415078,30.7802142449512,8.99426152070525,4.89919658635556,5.26046539009087,7.56578357368365,47.3380550281145,31.6725256952923,22.0588441258847,1.37545759812929,0,0
86,415514,414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,163,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,1,0,0,0,32,4,1,0,0,0,0,7,11,15,16,40,0,35773,397690.083697788,396232.099714404,3.18893876582422,4.26734257879943,9.24331846026961,2.29878449728365,560.111831307442,450.368093111615,261.143020930012,27.9614402095438,10.481625071614,7.44769533334063,6.8607389387622,7.18625581995599,46.4099529387895,35.3331558546027,22.0891634831205,1.64965596795082,0,0
87,379701,378290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,215,50,12,0,0,0,215,50,12,1,0,0,0,4,10,23,12,39,0,35673,361829.433901223,360466.367682716,5.46551579995301,9.76614454366916,14.1168939060749,1.81395219729282,510.127940651344,409.416168280103,245.830377709434,27.3342553273274,10.4993481640919,4.97444906857397,3.56320518615497,8.90302475997126,43.5071720931535,43.3647507203001,23.3643587056989,1.08359175594524,0,0
88,343989,342671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,462,140,25,0,0,0,462,140,25,3,1,0,0,3,11,11,17,30,0,35521,326270.943312991,325010.749377955,5.29433380563583,7.04022994423866,11.1772442449828,2.21170184577383,459.184005286605,374.958804514739,228.683754330051,27.0054215050494,5.49418038843665,3.2244278729617,4.33943436207514,8.06431439832666,51.1748144155384,42.1952605176973,29.651606764409,2.96082577026395,0,0
89,308438,307237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,606,0,0,0,0,0,0,0,0,0,0,0,0,0,111,36,8,0,0,0,111,36,8,0,0,0,0,2,22,20,21,25,0,34211,291316.748084975,290154.591625135,1.82394481301321,16.8397604271918,12.0044647712538,3.7311899600298,407.11248371481,339.596913362232,210.413710113982,23.6868594206306,7.36216252024587,1.43850643736138,4.60668089065297,8.22379259803438,50.2659985873803,41.7757810188445,27.7141045255121,3.69700514536177,0,0
90,274202,273088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,385,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24,6,0,0,0,61,24,6,0,0,0,0,3,17,25,12,31,0,33334,257544.045252801,256482.103679329,0.62762617040562,12.4601096206716,14.837982305511,3.72960234834439,356.498276613092,318.036247274396,197.400953621401,21.8667088361053,5.47665604540309,2.83350785969637,5.23480724374927,10.9528187291535,46.9614958693273,37.5392306076476,22.9869400301398,3.57664782282353,0,0
91,240837,239821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,6154,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,313,75,0,0,0,1163,313,75,4,3,0,0,3,21,27,15,26,0,31576,225116.59969483,224129.405913536,5.82899674257573,18.9251616445184,18.9445343873547,3.24193100020274,302.814614654623,273.926283141371,185.634527321033,22.3663675221355,3.69148874169966,3.70877522243912,8.88508882354874,4.84785403597205,52.6056987906556,54.632296938701,23.7767514812065,1.78208481777956,0,0
92,209235,208299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,545,0,0,0,0,0,0,0,0,0,0,0,0,0,66,25,3,0,0,0,66,25,3,0,0,0,0,2,11,23,20,26,0,29822,194386.23907735,193504.896740851,1.16222113117946,12.8199484815024,17.5717989861643,5.97967402228028,259.122581925306,251.431109981111,172.427293697764,19.542560585332,1.12666823785355,3.80885198115222,6.92074737853616,10.0986262811989,48.2316452884115,38.1957890701858,29.4997584819092,4.67000909474126,0,0
93,179387,178552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,16,22,18,33,0,27642,165557.524292806,164771.321598068,2.38890834537636,9.51542850628974,16.0257625309493,2.43912127134165,223.735816126148,226.349353101235,155.439526783586,17.7054697802076,3.03018466260534,3.36772083298983,7.04811079899697,8.3215872314882,34.6933562585618,36.3681986102117,34.1634372713436,7.27188333300539,0,0
94,151712,150970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,16,6,0,0,0,0,0,4,16,19,17,26,0,25169,139139.986280467,138446.246714206,1.3068519590781,12.3298046602678,9.35891826394885,2.13249345520035,192.056676531296,200.026446912875,137.275037914322,15.3905549473168,1.2527991819579,2.77468976462713,6.85007715301435,8.18359592768412,33.529170217691,34.0637141403349,31.6090722924515,2.42917133495212,0,0
95,126517,125863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,655,422,165,0,0,0,655,422,165,13,7,1,1,2,6,20,21,28,0,22684,115099.32433944,114466.775262072,9.95748511460202,12.8406107250946,14.1435421915534,5.98659352159032,158.303523160727,175.900100278989,117.568654079616,12.5206772726303,0.788961328377454,0.930716249485855,8.26340776093653,8.9928604373109,38.5803549256755,38.7360933664792,26.950316637021,5.41398495334018,0,0
96,103805,103217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,192,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,3,0,0,0,42,24,3,0,0,0,0,3,6,14,15,21,0,20006,93796.1507638634,93252.2705648905,2.55683598258746,4.07819051629309,12.8006871209293,2.93666333166969,136.23841263849,141.016544840608,100.685641279685,14.493892737261,2.26603860460591,3.42784427721112,3.3038770687382,9.81910766541969,29.8498859218287,45.8747610601929,32.1716350262085,3.66160825417532,0,0
97,83778,83293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587,9952,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,1922,863,0,0,0,3689,1922,863,70,28,6,9,2,2,11,16,21,0,17152,75196.3314672872,74655.1727312388,51.3079661812879,22.1642874740102,10.6185345042823,8.64585158506107,105.437613035607,117.18632292693,88.9347126122581,14.4391794854565,2.0183216772231,0.958665974187909,4.63053307818441,6.28002414383243,45.4041498356964,33.3147259277757,25.3288516784505,4.43654860522142,0,0
98,66605,66118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,585,283,130,0,0,0,585,283,130,13,10,1,0,2,10,7,7,20,0,15000,59116.0307966214,58655.0275628494,2.37060426082495,1.25063971833433,2.63220413861939,1.87421776261208,122.905997146303,105.709734825554,69.7153082750066,15.3496772224086,0.469645785284712,4.06488538075098,2.9431962059061,8.02430588602516,38.7542318001065,33.1943547976395,27.5095676044445,5.07851032179455,0,0
99,51585,51175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,83,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,4,0,0,0,20,9,4,1,0,0,0,1,4,14,7,11,0,12366,45383.0624820663,45022.1983424215,7.45459549165675,8.05417455808772,3.46563166166185,0.407490414449114,0,0,0,0,0.638332893289871,0.917670411270294,1.79198191265071,1.67541525797583,133.329907471443,118.180890336942,77.7219786851117,18.5725887313996,0,0
100,39208,38896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.46610588448807,5.53687256192538,2.37746993293608,0,0
