"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
17,0.77147836213585,-6.38213650916645,0.0317299279056224,0.303208470427782,0.0287491669788336,0.0314279858136133,0.0306653552905943,0.0231483752291462,0.0203998196378934,0.110046275885087,0.25739687088018,0.258715068961649,0.297873213319593,0.21219163530831,0.285501368382285,0.489445002877683,0.50575145147658,0.381213669374869,0.726340721629228,8.91521940999951e-05,0.0142349458248143,0.0189125397599827,0.0328533132302889,0.0329560128653983,0.0509321306919251,0.0342867808275845,0.0616047131753656,0.123507138896852,6.00555074896907,4.11240216549719,3.25633907299799,3.87227622647423,1.29615204056677,2.87051421799116,3.61488366715572,3.26389528616453,1.83298143010867,-128.373261474206,1
18,0.794713671119755,-6.04202854708462,0.0266847903349426,0.302868328904768,0.0406424925096224,0.0319140325041416,0.0437749220071194,0.0166793417614018,0.020715552874575,0.0598410800705482,0.224997662922417,0.260401869570698,0.313529693932993,0.214431828540842,0.315094649283598,0.459061608980574,0.488886558121392,0.408008928697213,0.710429258203796,3.98642478563756e-05,0.00983573305222822,0.02409504194436,0.0315374342335492,0.0322010717663247,0.022016683921582,0.0295284500355344,0.0593331505384942,0.136290202867104,7.07246138154962,4.53847687937127,2.55838637528573,3.47557783978097,1.49890125290256,3.48583343456623,2.1743310582227,2.34082503225187,3.28202383818062,-121.553833721189,1
19,0.799613356260037,-6.04060840437546,0.0274980769924984,0.345891907795644,0.0321906574520939,0.0346160082011434,0.0189941162672583,0.019186799004606,0.0212313858870292,0.232483584131124,0.218204500287295,0.262041799765876,0.351281754451617,0.223779543339844,0.321686727405493,0.394892315516755,0.374348442631637,0.482000270530978,0.697569315408959,5.66916222443027e-05,0.00773080263993018,0.0157017275444487,0.0270425550288875,0.0268873118334689,0.0379295944413038,0.0271653168755095,0.0695407215578505,0.140204971800359,8.52484785822115,4.47333013104293,2.20835274420336,2.6595897148703,1.71942955802254,4.0579108455272,3.82258062044576,3.73092652810981,1.70606806863945,-124.430317312282,1
20,0.796926353745567,-6.46663842934632,0.0328324902280194,0.30534282853216,0.0460412418755611,0.0347610463102051,0.0337412986054298,0.0220144069970997,0.0234981698090293,0.268823157085043,0.209654013206147,0.247432181077974,0.342555218722267,0.237868619710678,0.338036928037983,0.48599786901295,0.409678484761025,0.486216045740357,0.625761755192787,6.64614853100572e-05,0.0120160719766317,0.023350779248825,0.0256849873081518,0.0361881815711968,0.017007202350542,0.0266764581427184,0.0524022280936993,0.147313949225085,9.43673870126797,5.64255228778619,2.5065726358141,2.61983978636712,1.50940637061302,2.50221446324871,2.7187825693191,3.25844478642447,2.79683026128213,-119.983220626206,1
21,0.797982872647652,-6.11911607340853,0.0291922919356108,0.35353703263729,0.0376863879057638,0.0382495299519444,0.0274869596545884,0.0258567615231967,0.0315446923707369,0.0988609129424413,0.245777828063485,0.238988071271284,0.337950585491323,0.219009388086919,0.340518743547341,0.396807739747244,0.439450601808372,0.411218738199511,0.672466074240954,7.82214017203075e-05,0.0154494177753494,0.0237830301240484,0.0170196897240282,0.0112149474802892,0.0239851608477846,0.0332781884800044,0.0554069368637798,0.142935234485169,6.47118820772287,5.69602821424987,2.23453323072785,2.82153438330863,1.22071840759306,3.08985922591572,3.51810108163072,1.11293698877728,4.94392006991126,-123.4197462376,1
22,0.767094076938127,-6.24307124821995,0.0293586950818311,0.338883442505611,0.0342047515859945,0.0342233897422442,0.0240079840062799,0.0334911781828662,0.0203913080418015,0.156540369637067,0.286009288123611,0.241198077486606,0.320083797773714,0.210879742639468,0.254762566943931,0.406768031302618,0.484121251754526,0.429162829110145,0.431557711452703,8.02760062130383e-05,0.0114272515601713,0.0194914937089757,0.0203634077709695,0.0204179770314192,0.0290290806316294,0.0360267223147434,0.0574219938577285,0.136802374175459,6.16072376406644,4.28550766367903,2.45777015760704,3.66273223393316,1.87166431310997,2.23715723775466,4.04136844895266,4.73093199846189,2.67494475286068,-122.066593367191,1
23,0.765705927759177,-5.99832237048898,0.0252214327797216,0.314236157981432,0.0332434881256134,0.0373312453767638,0.0320844750298528,0.030364882457937,0.0225059858745143,0.0991986434601066,0.22978431109266,0.263010395671668,0.32399387254877,0.23601998386289,0.299841219904349,0.467511112629372,0.484965892822915,0.495016509126839,0.677131858259846,7.27127912625344e-05,0.0131861056218139,0.0234615949387316,0.0197491405406028,0.0236393013806258,0.034790081593685,0.0310509859537193,0.061943513146176,0.145160761746938,7.88622066582782,4.56235735157867,2.38949552691374,3.11269103752701,1.75541151478952,2.90400854871843,1.09098429948363,3.280233127224,4.63553796848269,-119.824304927081,1
24,0.788176993572355,-6.3033707841568,0.0325639369002102,0.327456161784217,0.0359872053774036,0.03356658077682,0.0247582634987193,0.0345477885145532,0.0340025105662732,0.0808147788168016,0.249410994380963,0.248807139502064,0.314930577443067,0.222663977313989,0.333278818268404,0.430251946741903,0.473538689764995,0.367043353831449,0.429449550105142,9.27713379066503e-05,0.0151207504874178,0.0232386080085186,0.0145604232136277,0.0104286554707239,0.0616122769228545,0.0320167954934973,0.0549419555521253,0.135424974782064,7.09791809239692,5.4984471211372,2.40944261008747,3.26567321362384,1.26957724010936,1.98769591150918,2.10775862105294,2.00852963949709,3.29835704986446,-123.213811836337,1
25,0.744715210275129,-6.08729335583479,0.0285401818695814,0.349792520538239,0.0342508844408873,0.036523893379195,0.0436380125187706,0.0173043000942412,0.0219430176682313,0.083619724250167,0.22436794984327,0.238456692121354,0.315104453504986,0.224224086457415,0.332646532826336,0.476006107275388,0.375511109148468,0.38821436969039,0.747894225422769,5.67189041073031e-05,0.0126047517435393,0.0218483951833894,0.0239686051123195,0.022170553769998,0.0241472776954135,0.029174467112901,0.0567009249029654,0.134933600837838,7.70394665407217,5.44511833473924,2.72926768421458,2.63317029037643,1.18037062101629,3.30931923513923,2.68451326798973,2.94491156014856,2.85171531573933,-116.840712214069,1
26,0.798051101066695,-6.27032140269952,0.0303077160997386,0.304786426266766,0.0511296554458359,0.047522936424697,0.0444257995625809,0.017985004274638,0.0254094871522928,0.0816185576886041,0.288273136653914,0.242980964100573,0.364060357754858,0.220446450237489,0.307386704051053,0.404418358117122,0.473512331185221,0.403234927500662,0.450349269409333,3.59044987226266e-05,0.0194645740216463,0.0204863106252158,0.0229637249304453,0.00815479002619453,0.0194184630911739,0.0335829143255084,0.0542994768739393,0.142319403614411,6.1377866642394,4.99653479339539,2.46515669128954,3.31509018607217,1.81678841367822,2.5370037151594,2.87921534176371,1.94952763509411,1.81561288300766,-124.485761509085,1
