"id_draw","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_R","AdNaturalHistoryPropensity_Gaussian_Variance","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_R","IndividuakRiskMultVariance","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_R","alpha_lesion_adenoma","beta_age","chain","hr_SxDetS2S1_D","hr_SxDetS2S1_P","hr_SxDetS2S1_R","hr_SxDetS3S2_D","hr_SxDetS3S2_P","hr_SxDetS3S2_R","hr_SxDetS4S3_D","hr_SxDetS4S3_P","hr_SxDetS4S3_R","lp__","pSxDetS1_D","pSxDetS1_P","pSxDetS1_R","lp__.1"
363,0.0875423497513629,0.105714020527461,0.0632450522202822,0.031098699474063,0.0115434931424528,0.0386753201170502,0.357016395185991,0.00506684363840835,0.0214052984434018,0.0114686383481883,0.00936125741283054,1.3482923199271e-05,0.018247846427026,0.78453610579451,0.237106645667105,0.227578351258399,0.400259051739734,0.240152433899754,0.263622668328616,0.498379288292948,0.363199119289549,0.41869765290863,0.372416840525887,-7.12259308988394,0.0430643386950175,1,5.92311029227447,5.91006608242939,4.19185635653596,4.70699504925279,4.38044121375778,6.21559488558549,8.31091742100933,11.9703199118143,8.22260024875373,-111.468756110031,0.0208697496864776,0.0224304690893851,0.0375897228023666,0.954558125693531
364,0.0882518192223074,0.101096040332756,0.0650859431627131,0.0332323055885222,0.0130024980041587,0.0354659336907619,0.35962051279771,0.00498532890798759,0.0187670312082747,0.0149309109315154,0.00822621545139586,1.80520911519172e-05,0.0170079155001967,0.78228887216459,0.238912100642064,0.229824129217566,0.397945312284228,0.238235712698145,0.273749067921039,0.495384079483309,0.385085329655494,0.411805809944627,0.430316416349305,-7.14009597769442,0.043216364665293,1,5.77638670220658,5.97034419740722,4.4600778951359,4.93143168818554,5.28209671443558,6.19221303325924,8.03844687399854,11.917542065836,8.1238289260083,-111.888361196052,0.0214790961333747,0.0219526004693951,0.0364682937125926,0.92732559965545
365,0.0910722171591282,0.103993122007358,0.0471524837816113,0.0287573274972188,0.0140033366916944,0.0469934394906279,0.3944380424052,0.00482527568149935,0.0153747440964899,0.0100087353807192,0.00771236293457735,1.94637198085264e-05,0.017798690813203,0.794555573599611,0.239276620764463,0.204112454979462,0.400633522076287,0.236592911218986,0.249386538311939,0.486834533781983,0.48995457798944,0.390086144709649,0.540644571321456,-6.93481223907169,0.041206778032331,1,5.81153799441327,5.87891815395047,4.91381781883398,6.05676470458743,4.46266462120861,6.46282945469621,8.05452940489489,9.25890061542226,8.03900584323038,-110.903428320093,0.0237075928754767,0.0233917652440561,0.0373469235854992,0.991248109376898
366,0.087363418669875,0.105537253875861,0.0731324519640461,0.0350631750691428,0.0134062756766719,0.0463449642551875,0.397263114872214,0.0048386837851346,0.0194585243098108,0.0100445946374111,0.00880196138137747,1.48668601608432e-05,0.0178834799786655,0.7612457357521,0.236710216859948,0.246614905684022,0.401054933112309,0.237503511943177,0.271897384148082,0.488121329940829,0.377678650500146,0.398315831606478,0.418878993680852,-7.0930384966484,0.04217276247447,1,5.96053325383302,5.83580144468831,4.50218410016196,4.41056809017595,4.55547102161201,6.13432632079817,8.2765729390357,11.988313276254,8.01535782890918,-110.946706451104,0.0228333389680542,0.0235747924829495,0.0350863427662982,0.988439342589029
367,0.0908598948888036,0.103123692605186,0.0551072012431766,0.0272618701396787,0.0114103973059806,0.0406419083905197,0.357608815289153,0.00492774186612251,0.0190723966853392,0.0151910089901929,0.00890586369037556,1.78648113424619e-05,0.0141414626977312,0.780294587308097,0.240141807993757,0.214901436346484,0.398382449674641,0.2375183106574,0.249192334587478,0.492126814890847,0.435303514401085,0.395591506916043,0.519145219664736,-6.99990129390402,0.0420018442471582,1,5.95834347720616,5.97837437784138,4.75998714924475,5.35282749615196,4.7841861481999,6.48861084041756,8.00826954939674,11.0760107697795,8.10975235268429,-113.452023722295,0.0212245623636877,0.0226031073848329,0.0353982367651185,0.82584332053299
368,0.0900404106830932,0.105644431639671,0.0677807725074527,0.0306005037344042,0.0132693378038832,0.0544385964890249,0.369860230597849,0.00501331427684614,0.0197860104525439,0.010584311328073,0.0112271576363108,1.21213944896261e-05,0.0176404219073238,0.74978815999785,0.240850107264312,0.255756941322133,0.399325703873748,0.241646314575496,0.259717287516098,0.479706843427172,0.360256382600317,0.41293185784467,0.439816615591506,-7.14017455086197,0.0423909467906234,1,5.69162501094295,5.60558670749258,4.28235005191286,4.2222198215562,4.96772202091236,6.26624143921355,9.72692559093599,11.7526855605378,8.02178472920187,-112.068984608527,0.0224907484471314,0.0235586616189127,0.03377616836613,0.915603073053186
369,0.0893721284433034,0.10400271406126,0.0683318666061738,0.0316667352510201,0.0121663454904061,0.041258801507787,0.389259957769546,0.00483333096378154,0.0190392716322812,0.0140755154203051,0.00842863339746212,1.09680256338353e-05,0.0139759256949861,0.7801501912342,0.23820426793756,0.223977085091824,0.399105473610519,0.237617428538497,0.265458810470492,0.495220781205414,0.425403561427849,0.441088898729495,0.417302822059066,-7.11742977888329,0.0432739892870565,1,5.97222280352529,5.98634400368184,4.381597589766,4.97936689684581,4.81860745239931,6.36977830380386,8.24287348226252,11.8583174010323,8.03806120168646,-111.206893378932,0.0222561852210989,0.0233498723012067,0.035694970329479,0.971553114268841
370,0.0889480018065527,0.105243546340939,0.0624707219994427,0.0275589045826419,0.0111583028107581,0.0437064753516016,0.371913087976637,0.00494859537119127,0.019389729338912,0.0134074707949536,0.00943507359156722,1.64276001701494e-05,0.0148623900427045,0.7961516638789,0.237027824708095,0.225099793988031,0.395408952363831,0.23832873526905,0.266583142736812,0.485584713224173,0.395025408791105,0.387820712531616,0.454378465316366,-7.03939191178597,0.0420177213579233,1,5.96873680694651,5.83528127806784,4.57158311264326,4.89922238526929,4.62092423879462,6.46620989813093,8.11454733495794,11.6313404383157,8.21793521960235,-112.302071741228,0.022470718019904,0.0229049838456415,0.0351771192514582,0.900475631508947
371,0.0885240931580107,0.105821824526331,0.0512371610145227,0.0286006680705817,0.015591385669869,0.038196979318188,0.409290126804969,0.00486925332751384,0.0139015518635215,0.0116028078586023,0.00930221318814649,4.23337231060998e-05,0.0211075389073189,0.798034574965948,0.237899487981478,0.209266810211191,0.398089222144384,0.239016046235048,0.249433103295757,0.47404869177005,0.50136579132897,0.340527181430937,0.468281850158993,-6.96554276945091,0.0411426380676089,1,5.90436987763248,5.97684428143442,4.59266071090069,5.68661441334254,4.07543500569568,6.40702799684682,8.17774763424892,10.1863316111264,8.17657058140028,-112.19155429905,0.0232390897274531,0.0232796121618191,0.036589184130621,0.907648254582534
372,0.08771681265203,0.105195432410893,0.0515780421151961,0.0294647773185122,0.015954355299444,0.0415572905646367,0.380225594927233,0.00528976046443322,0.0144764387789489,0.0140186731744735,0.00877216049334139,2.44605244779405e-05,0.0175672270546763,0.773796550847507,0.237318023953711,0.212952066735544,0.401169151968399,0.237285171260538,0.248792537949667,0.492497546697251,0.526740399075617,0.368441028571313,0.480340768244446,-7.03211346342524,0.0421208038219691,1,5.95584990008753,5.79870422026925,4.57023925096853,5.79962158437301,4.42231990031276,6.47098548136664,8.11381355171204,10.4145633673806,8.01255445616882,-111.597344619787,0.0229974300703103,0.0231389442095875,0.0359582602017161,0.946212683617694
373,0.0909931821162006,0.105678736577307,0.0664943432186451,0.0300355389129257,0.0116010726885532,0.0434245264200463,0.366215792436892,0.00547237390677754,0.0206610965681797,0.0125039687594838,0.0090587910948492,1.93227153037975e-05,0.0172260241221462,0.790048023882738,0.23778709448061,0.237774943204643,0.402028164381984,0.24183254768539,0.276325525947327,0.498341042007271,0.358526373468842,0.423956832074684,0.379706956731866,-7.11896069840381,0.0425278255853047,1,5.94049156253026,5.79004710520065,4.45142307293534,4.34822733858136,4.62268520519773,5.89813483563325,8.17176853972744,11.9146862963442,8.13994755977768,-111.057785683783,0.0229965901636893,0.0240761361825254,0.0343802021023083,0.981230259103194
374,0.0898466574377937,0.104846218620337,0.0549037789965776,0.0282159182445184,0.0130792570225769,0.041732462254658,0.376830381454074,0.00488925302199688,0.0175755820258743,0.015724998299818,0.00935519727711322,1.96596593188599e-05,0.0134607707332643,0.787923891820316,0.237220898763472,0.21247894550228,0.40016028459978,0.238484492870242,0.257481083189937,0.491509485892033,0.433060556028093,0.384069704520726,0.434844237589007,-7.05131310005944,0.0423964388542945,1,5.86060425864878,5.9987606652468,4.57201881133487,5.15110738036983,4.31417465552902,6.47238143408014,8.03787273216936,11.3585020506048,8.07505654700566,-110.988778050675,0.0237670131212668,0.0226209870671603,0.0370012252342266,0.985708880140038
375,0.0908338796791324,0.105510729209067,0.0531189647965167,0.0278680395031105,0.0119364732464638,0.0348118525690519,0.387990438592778,0.00505321992076954,0.0170037886951967,0.0180552394666076,0.00892907642563736,1.65962948232444e-05,0.0142747857691139,0.795819911065162,0.240064500180835,0.214315528442759,0.394532615871653,0.241258317862864,0.268369297938923,0.482103715015445,0.465330251633402,0.357744363882897,0.444982444638616,-7.0275619906469,0.0423634033643066,1,5.80603791946398,5.950706084196,4.653798056728,5.5553262735727,4.15210459792349,6.24834851144293,8.08613414807231,11.4692010390812,8.42808860522829,-111.009658894922,0.0224605619593998,0.0231905237960689,0.0354033118832679,0.984353705587643
376,0.0900126324931733,0.105659168955841,0.073629734098294,0.0347007766288259,0.0140432786870745,0.0351814923813111,0.422802511540942,0.00498706575412013,0.0167611289336623,0.0131998883967629,0.0065045837589469,1.15397466440856e-05,0.0159048433307622,0.790048839395264,0.238203751898913,0.242946166833046,0.389409309652077,0.244363545307683,0.275992544301301,0.493374000131582,0.433372206085058,0.408323103759428,0.387954478644798,-7.0776408767775,0.0426740662936179,1,5.82214523051708,5.91336455863594,4.10302182221075,5.12082742389985,4.60064336581402,6.20938409772805,8.06984571773616,11.6583881300937,8.18115549243245,-111.99459976338,0.0228811203149127,0.0247191328338198,0.038256426780675,0.920430677149923
377,0.0900029475556151,0.105371431724933,0.0639833689963453,0.0306905771862727,0.0129095250614073,0.0439887792924017,0.389216691865633,0.00493345014384864,0.0173239123389851,0.0134299169099357,0.00911592983138114,1.11721771880519e-05,0.0157265596059687,0.772772184201538,0.236639863063342,0.21486979209388,0.40207074282507,0.242487873050331,0.27659652239827,0.499840469009057,0.386965992955397,0.383957807718255,0.41855758428642,-7.1001377867315,0.042715105153226,1,5.83649115187835,5.97961632050973,4.69700345167818,4.99501497271406,4.77720787009659,5.93078588652512,8.02970796128769,11.8369560479298,8.05946535233231,-113.102508875525,0.0219487699675617,0.0234760753000017,0.0355997865113981,0.848526963993155
378,0.0897096632819517,0.104896078194652,0.0709176324053806,0.0240173868140895,0.0115423702785641,0.085634547330804,0.425294989279379,0.00500737372739515,0.0215673994318701,0.00949449177190745,0.0135471190961035,1.12977907725419e-05,0.0131975069156487,0.794522150571667,0.237997377375621,0.304663459949411,0.4003920389298,0.27420151917612,0.240608487507538,0.44718619281816,0.427269447417838,0.486616934727757,0.373199174738689,-7.11677906599039,0.0416766791787118,1,5.76117232427842,4.53722614113283,4.00364651760186,4.39918674041672,5.03674338632424,6.42628157275237,11.9469812223169,11.9482152669424,8.02960581230647,-114.151719030198,0.0243873576610102,0.0295660330371245,0.0341005088978362,0.780432834993114
379,0.0898887951109186,0.104733541143408,0.0602119929377177,0.0303753237367318,0.0140809810027423,0.0394991467372279,0.376511756830136,0.00496235025213915,0.0168674487308104,0.0130370673688218,0.00933264289043543,2.55688623331281e-05,0.0177436191079748,0.796805027100346,0.237238668245669,0.217922641608396,0.400764371077996,0.238324019350069,0.25882597350923,0.488371532925104,0.447411821450315,0.389923565920702,0.453362821316671,-7.0936879656037,0.0423172057726305,1,5.66479650905312,5.87860333497853,4.71568899581959,5.10043414683761,5.03167605464285,6.01533869890676,8.07636664233154,11.9476536788053,8.02217694865869,-111.532991779848,0.023397042869986,0.0224343147581609,0.0356694134161221,0.950389206847825
380,0.0915314916723005,0.103486179190344,0.065570690165953,0.0288711562897085,0.012209577705595,0.0411670954025965,0.381787625020726,0.00506981639992267,0.0184544400394683,0.013148309490155,0.00896108006737086,1.51402785009868e-05,0.0154783174700925,0.787184499483452,0.238017435691401,0.231323136776188,0.396808035454647,0.236980983784183,0.265604757644566,0.496360106389994,0.408118026715044,0.421403692098327,0.393882757948001,-7.03200650635939,0.0417440610567566,1,5.96503851254325,5.85199319377792,4.45332966540517,4.97203961002078,4.76925992719493,6.20021521736077,8.77380166003225,11.5188482966861,8.17927873651388,-113.002904932191,0.0224092045793833,0.0240705861249128,0.0341470259715389,0.854991296935531
381,0.0847989598683194,0.0996861881341198,0.0704322312987206,0.0328840831079967,0.0131757177212043,0.0428131600671112,0.379931892024187,0.00483730781959787,0.018369384563615,0.0146235479915886,0.00920756832201268,1.80574341315143e-05,0.0133665928215396,0.778114421940159,0.239532873784927,0.246519456211061,0.40047123762469,0.240229596689947,0.278506002813292,0.494745360126645,0.384478944725532,0.424348796602738,0.39726044932939,-7.11888255155243,0.0426373610940378,1,5.71207855541706,5.92790975624492,4.27051040790955,4.53952762223928,4.76477147002279,6.3444117031688,8.34086866856697,11.8545069114633,8.13881137965137,-111.116198078507,0.0232574782634069,0.0241374607979871,0.0363940211409336,0.977439272975337
382,0.0903330706381264,0.105829022748607,0.0553625395428424,0.0306164103025288,0.013982967862293,0.0394563337301656,0.368919582248362,0.00491505765519934,0.0161382014324243,0.0124422719769349,0.00907006310067419,2.52391918174874e-05,0.018977860352133,0.792054130292603,0.241857163536733,0.222851846289492,0.401077527876962,0.23705758790885,0.264609015354405,0.486763606994527,0.464364989757295,0.378264532352588,0.435308173124882,-7.02325026565549,0.0417854185253361,1,5.77522236746352,5.82789065991685,4.83374090524516,5.44360154364544,4.62092171968615,6.39338197598994,8.40754093018749,11.798360553641,8.06808507716802,-112.197176716138,0.022866640453857,0.022021738411068,0.0334729787075575,0.907283357623845
383,0.0904106549303944,0.105681910885821,0.0611790557604981,0.0272611808032883,0.0110806733945195,0.038908806813314,0.368561417723126,0.00548311964065557,0.0196933254561564,0.0160085877001315,0.00956577025541575,1.96744087913615e-05,0.0146400967600169,0.789953564797536,0.237071762541488,0.226444424478146,0.399287344927293,0.23639366713412,0.257561194168452,0.479851223094896,0.394666060029308,0.408297011038634,0.417497950821362,-7.1033707158119,0.042840821853848,1,5.6098618391848,5.99380508990193,4.25864702419616,4.94115109362162,4.59437976123804,6.24107986084667,8.18614723958096,11.7339257065929,8.75822063836361,-111.374677190027,0.0222882055537813,0.023759774150878,0.0348661413967643,0.9606638825683
384,0.0901874395198157,0.104141886019872,0.0621443941221244,0.0283001214163857,0.0140542587337821,0.0425040242968212,0.380042352302953,0.00489450310666522,0.016137318853154,0.0137517663288531,0.00849730933623048,1.21642950363273e-05,0.0137424539452738,0.79651895886132,0.236613104341581,0.216722577089831,0.400776665227295,0.243391458709149,0.255965847339087,0.488493175573977,0.455532114885539,0.387665676474791,0.471123140286401,-6.98195258455445,0.0413902558556172,1,5.66891814979296,5.99657361722191,4.76227961710967,5.45556398665489,4.52488095804224,6.18643607896527,8.01016212097207,11.4864094895047,8.12234311121152,-111.141250071692,0.0240001251242845,0.0230257924144578,0.0348549090419108,0.975813389306502
385,0.0910813651855368,0.104876875564212,0.0722130787042813,0.0317770456669717,0.0131625848684695,0.0423501718539872,0.404991093929087,0.00485980045177623,0.0179757648102195,0.0135221847091589,0.00779471043442816,1.52278699745565e-05,0.0144860883254919,0.784221901842653,0.23724269086923,0.238522936932495,0.401331883918138,0.237649011146042,0.279062558809669,0.491219256261647,0.373901003156253,0.412996928212898,0.384376336816992,-7.10389257448065,0.0427957183319475,1,5.92009411244602,5.9938768626784,4.41220561511498,4.72777597270086,4.64686227749478,6.38513668794188,8.04644674265665,11.7615075662464,8.08185066930728,-110.848639225736,0.0220406334057693,0.0243503454428736,0.0360729284959928,0.994803941964252
386,0.0908131139720956,0.102969790414528,0.0574808536896615,0.0264172124656951,0.0122653124616068,0.0431599831132272,0.374290362854645,0.00497767965930045,0.017430599221027,0.0137010197477677,0.00913524187261329,1.92228493803727e-05,0.0151409519889915,0.794607593306826,0.236888442943227,0.216033264280825,0.399968377126953,0.237250318262115,0.25968750097153,0.46658432426199,0.437983971659935,0.390615867085252,0.470882232224607,-6.98685465372325,0.0415734275207138,1,5.92325847764438,5.94179500320268,4.6279409492892,5.43392525120032,4.93440747999046,6.46605842072587,8.05168682007563,11.1475408619339,8.17134853888421,-113.621763165941,0.0220874564676857,0.0226574717553961,0.0358703149991288,0.814827167553021
387,0.0915948487566823,0.104725992917305,0.0567256265222052,0.027577234342297,0.0131341612940417,0.052778679451988,0.376830662761273,0.00502862644574522,0.0171716458706273,0.0120070156442746,0.00904200606488021,1.4124812156766e-05,0.0153731140208913,0.787623807364876,0.236632669247549,0.205914855002882,0.400394947045783,0.240250444276162,0.260108896793099,0.497214385983353,0.447094036648344,0.420217366131167,0.464059705207266,-7.08103252061978,0.0430119717571086,1,5.99879761249488,5.92303658809327,4.58195423827869,5.4011369438024,5.1180323906921,6.49909507703318,8.01697673757226,10.7782385463662,8.32277605098301,-112.037996531006,0.02219069909229,0.0219929162367173,0.0362581636471656,0.917614210801655
388,0.0910274819728565,0.104275917837627,0.0612770809217519,0.0327929909972928,0.0138386969633982,0.0347003261359707,0.405905114819389,0.00484362027001955,0.0154277729085043,0.0159162287528885,0.0068523113101335,1.51557017243336e-05,0.0142743257277917,0.793128603861495,0.238697757989399,0.222496455518333,0.402084392854405,0.242390336362273,0.278548858580859,0.473019749215264,0.453997515392929,0.39812235349596,0.425419979742906,-6.99407865854434,0.0417393834902493,1,5.68433937868143,5.96922588921182,4.56737397044505,5.41932092137959,4.17273701038998,6.13477675565845,8.06910307568219,11.4602563068844,8.07030304742765,-111.744203025212,0.0234064199141231,0.0241865868454469,0.0378118248517554,0.936681518522466
389,0.0882890528610311,0.1050522723925,0.0564214150787214,0.0249580950937992,0.0118982256552742,0.0403769421492098,0.380776565600824,0.00538229858703779,0.0178395886313302,0.0177153821936818,0.0100743726110656,1.65575184660866e-05,0.0124914351837392,0.792997631037435,0.236902395074305,0.217141345169981,0.390847826054705,0.240188624504223,0.271248206371617,0.490471841034318,0.415043685691818,0.407452895380191,0.468957831504844,-7.08156550187071,0.0426024509537627,1,5.90389225568723,5.93010598725715,4.4663475913608,4.60568619136355,4.89306343133319,6.49444715364412,8.40177663088064,11.9773241093707,8.06124009663902,-111.358309297855,0.0239024978214724,0.022128209267962,0.0370946526985739,0.961726164853725
390,0.0884039408922156,0.0988756781190089,0.0625668058217769,0.0233465185199708,0.0133377290987777,0.0741967928494179,0.383876821462078,0.00548705654730839,0.0193019140224527,0.00742035630292743,0.0122903808474725,1.98569273684823e-05,0.017238703402678,0.794807064559218,0.239141171359431,0.304694482946124,0.398994384080043,0.239061900052875,0.276158997765058,0.484179051306721,0.354117189168044,0.424191016394504,0.410910980382033,-7.0452708704087,0.0406264409502098,1,5.93470219100708,4.30462004192034,4.05366440171265,4.09540241266133,5.10297395018789,6.15923627261458,10.9588945248104,11.9642325028071,8.82798208968216,-111.379951296712,0.0224683762768001,0.0310294090248117,0.0375837915347215,0.960321591084223
391,0.0848248353549592,0.104647929184563,0.0706028731950313,0.0256945443805459,0.012965328300273,0.0706121166161571,0.417128390738982,0.00510713526649191,0.0189603953037867,0.00961140256149088,0.0127692976662182,1.20709721668097e-05,0.0137268448832905,0.76411196477753,0.236627970336953,0.3015281319667,0.396622128070576,0.244612770488807,0.265407593406639,0.450605631445759,0.417560683650227,0.442823906861352,0.414835383049296,-7.04146949803243,0.040627738267349,1,5.99757145519077,4.79772745907837,3.8970038230783,4.3104058233195,4.85508521206939,6.2882365571053,11.9598471742017,11.9695529335659,8.19583227097065,-111.23385550705,0.0230808243684919,0.0304161925113141,0.0381209322550853,0.969803262132938
392,0.0911853321890131,0.105673050150805,0.0616699617196646,0.0285059344334295,0.0134223111154793,0.032252290314845,0.382346039677332,0.00482240229086562,0.0161627611724437,0.0145774749081636,0.00862985892656434,1.65361971095568e-05,0.0161214352235303,0.781934816094624,0.237559973163674,0.215666376308221,0.388867057893304,0.23838335729084,0.250356935931666,0.497136288945838,0.460103616181521,0.373978415811354,0.485616544292651,-6.99247374859482,0.0414453520904166,1,5.99418142240644,5.98585193483685,4.89332974216412,5.82297072537657,5.01276535563899,6.49346833997108,8.21200229011068,11.9491898605705,8.13383895761014,-112.677279045337,0.0208879807812623,0.0224844619960343,0.0345616299196646,0.876124538018319
393,0.0896369440408036,0.103435492766639,0.0711215639035038,0.0282413257898619,0.0119089514283914,0.0475733882036575,0.400308092395757,0.00531886850344348,0.018984027668846,0.0135824518004778,0.0091522405210726,1.88284340095574e-05,0.0129601783431801,0.793316428296638,0.237042479314981,0.2353880451872,0.396649588997082,0.236892311789291,0.274010237302611,0.48870145296118,0.362659752303443,0.420228851436956,0.401795862737281,-7.12313218166841,0.0428686314543843,1,5.75374261026147,5.96998634319573,4.68630755161582,4.21045684037516,5.11825296825134,6.23828631443745,8.02466749556866,11.9715115905208,8.08025201221047,-111.183238683799,0.023544804350046,0.0231523258925614,0.032541330100921,0.973088312774802
394,0.0904315118802061,0.104809787298848,0.0690775706893134,0.0299639949070606,0.0120880048305012,0.0542842135642074,0.389535447485268,0.00486879917168784,0.0192813952044246,0.0117769203455977,0.0088299964176691,1.2805387497339e-05,0.0149845643949534,0.787110490567697,0.238037058450525,0.228485017799996,0.390225937845698,0.238043176166695,0.266444917744288,0.496036417387085,0.409384049748465,0.421639916275946,0.407950096068629,-7.07045791740692,0.042598947854612,1,5.86865011031865,5.83377436589887,4.73134292812783,4.72629255301705,4.79487948675335,6.40601461332437,8.19745277442978,10.9064579501425,8.04326679099554,-111.031608598689,0.0238281103407602,0.0224089466918993,0.0336260093721029,0.982929161655037
395,0.0889437301365968,0.105614732324463,0.0557275631899627,0.0297577031423123,0.0140252656724219,0.0337454792106238,0.386883662789955,0.00516771451933188,0.0163448072524314,0.0156061018392113,0.00901355183081257,1.21368616301921e-05,0.0149698161918739,0.77459890666625,0.238981860026399,0.218560735814217,0.40081750599476,0.240155845066289,0.266526345541468,0.469209319239796,0.446236499367703,0.384085857826861,0.413503025698517,-7.05170727055813,0.0421383022772966,1,5.89064819348363,5.93268294837255,4.34005366573832,5.34436357750198,4.45605171093998,6.33205394847332,8.04355435085297,11.9558642467927,8.00992012699685,-111.447112640718,0.0227297024901489,0.0223810140377093,0.0366287880374309,0.95596279489627
396,0.0893085065032551,0.105426838853576,0.0596864978873716,0.0276115154152483,0.016063572240601,0.0362368425253885,0.397299090504319,0.0051078650955345,0.0137132582101008,0.0176186562394093,0.0091274896821447,1.35409909337866e-05,0.0137542819307337,0.788750224577178,0.240234883545195,0.207311062427207,0.401451241318975,0.2369305165558,0.260835496720127,0.472431548981344,0.521549525360188,0.396868348381572,0.447359459618754,-7.05720814182965,0.0422483311465962,1,5.75631924609947,5.99775090519418,4.67718949716471,5.79170826867288,4.93382994244006,6.20166352900328,8.2507368350634,11.2067703377314,8.11599557462831,-112.429399084788,0.0249420016793493,0.02377996711005,0.0350384403443214,0.892212039587958
397,0.0887869011107616,0.105520381165324,0.0657332681461057,0.0294063900808531,0.0114404636811028,0.0422747061920029,0.388363382857212,0.0048638751433208,0.0191164783292839,0.0148067916699757,0.0090087495659823,1.32573801228215e-05,0.01334694620384,0.789754726472664,0.236688125704514,0.225974330104965,0.399084849654207,0.236652783213196,0.280489593169574,0.492427808869505,0.388462212222678,0.423787279857292,0.472483122508251,-7.07192552148585,0.0422584855502417,1,5.86621487141992,5.8591890608501,4.72746828421549,4.38030071622612,4.93284545465088,6.04052851946043,8.07119439468262,11.8469476658067,8.13796911633527,-111.546348581339,0.0244258175491646,0.023625171611364,0.0345812222554457,0.949522345466734
398,0.0914446594155008,0.102288385229667,0.0582312112213423,0.0263240815503656,0.0126578756299869,0.0473280630739545,0.375125349491525,0.00504577255932124,0.0171179298538681,0.0141201977105315,0.00837084228116298,1.38060851900023e-05,0.0123277800543267,0.79478692134709,0.238373116917036,0.215091519042136,0.401159509647449,0.236847382461272,0.255299696637816,0.454099781136183,0.487900076105676,0.399903643041636,0.442667271696917,-6.99982423627671,0.041965476021832,1,5.95308645523747,5.91030137469187,4.64960883103385,5.81447996358494,4.63591521371077,6.46609578597452,8.22142752202112,11.3401786368488,8.0492892431581,-112.20686769099,0.0228100139585287,0.0232876748429533,0.0331219849659962,0.906654409754035
399,0.0881451174040138,0.105224982927286,0.0701899440297223,0.031316748860922,0.0118416121340171,0.0505288877076497,0.36087240916186,0.00512449913526294,0.0219887877402429,0.0109153298449074,0.0101031244218539,1.29146724762729e-05,0.0187323847820212,0.755520796595713,0.237653480181023,0.246230395716262,0.398766012996663,0.239776485067707,0.262602396361834,0.494649325321466,0.376026689185681,0.485186897943629,0.443354904955325,-7.20208772265131,0.0432071161961952,1,5.81946350237558,5.87357177874614,4.39940205599983,4.16311333564431,5.57520868910405,6.04227081184572,9.1588637841037,11.468762124865,8.02410926780783,-112.469216499697,0.0237890087744947,0.0232403189007512,0.0348637660344088,0.889627874561345
400,0.0887739636693768,0.104886447621215,0.0719203998749035,0.0282756837454571,0.0124802970837125,0.045720054240421,0.40132978228088,0.00517523050252087,0.0184981425016928,0.0145975944126385,0.00960481416666617,1.20429007695569e-05,0.0120082406801589,0.789163499909898,0.236788876488542,0.244126759164412,0.394332426075232,0.237511729723898,0.275909703401938,0.474573909081626,0.398377906318198,0.450538402500196,0.37494416973163,-7.13585907929991,0.0429286771746006,1,5.76526184706228,5.91160871789324,4.25888402731608,4.43174795752061,4.94593863004672,6.39529913296621,8.28710818977888,11.9127026836108,8.00175478523263,-111.686548306412,0.0243579961389945,0.0235698738951186,0.0345611707736082,0.940423331201244
401,0.0762913525060191,0.105609484812791,0.0679718256017963,0.0207282517723191,0.0170434130651625,0.0674583291744141,0.367699357633596,0.00571501296483777,0.0156995894194934,0.00790233151182566,0.014991627270067,2.18633442053838e-05,0.0204520253070271,0.788214993343663,0.238044019390917,0.303603083453501,0.396223117663295,0.240856301326272,0.277372069260231,0.456397127072191,0.414901310436728,0.377325803415454,0.41942682738059,-7.12513524531217,0.0410006535746375,1,5.85414507875443,3.50537216131399,4.26113259430709,4.44711314724394,4.73102265766894,5.87895581788531,10.728093427913,11.8453121209489,10.2466821971162,-110.778695056343,0.0246109322823681,0.0372275663036558,0.036988222799397,0.999343344554132
